gene_id gene_desc
ENSG00000141084.10 RANBP10
ENSG00000102901.12 CENPT
ENSG00000168286.2 THAP11
ENSG00000102898.11 NUTF2
ENSG00000038358.14 EDC4
ENSG00000159792.9 PSKH1
ENSG00000205220.11 PSMB10
ENSG00000213398.7 LCAT
ENSG00000124067.16 SLC12A4
ENSG00000182810.6 DDX28
ENSG00000072736.18 NFATC3
ENSG00000103066.12 PLA2G15
ENSG00000103064.13 SLC7A6
ENSG00000279649.1 RP11-96D1.8
ENSG00000132600.16 PRMT7
ENSG00000103047.7 TANGO6
ENSG00000168802.12 CHTF8
ENSG00000141076.17 UTP4
ENSG00000132612.15 VPS4A
ENSG00000213380.14 COG8
ENSG00000258429.1 PDF
ENSG00000132603.13 NIP7
ENSG00000132604.10 TERF2
ENSG00000103018.16 CYB5B
ENSG00000181019.12 NQO1
ENSG00000141101.12 NOB1
ENSG00000198373.12 WWP2
ENSG00000226232.8 NPIPB14P
ENSG00000090857.13 PDPR
ENSG00000223496.2 EXOSC6
ENSG00000090861.15 AARS
ENSG00000157349.16 DDX19B
ENSG00000168872.16 DDX19A
ENSG00000157350.12 ST3GAL2
ENSG00000103051.18 COG4
ENSG00000189091.12 SF3B3
ENSG00000157368.10 IL34
ENSG00000132613.14 MTSS1L
ENSG00000103043.14 VAC14
ENSG00000166747.12 AP1G1
ENSG00000224470.7 ATXN1L
ENSG00000182149.20 IST1
ENSG00000140830.8 TXNL4B
ENSG00000140829.11 DHX38
ENSG00000140836.14 ZFHX3
ENSG00000103035.10 PSMD7
ENSG00000090863.11 GLG1
ENSG00000103091.14 WDR59
ENSG00000186187.11 ZNRF1
ENSG00000166816.13 LDHD
ENSG00000050820.16 BCAR1
ENSG00000153774.8 CFDP1
ENSG00000034713.7 GABARAPL2
ENSG00000065427.14 KARS
ENSG00000166848.5 TERF2IP
ENSG00000178573.6 MAF
ENSG00000278058.1 RP11-70D24.2
ENSG00000166454.9 ATMIN
ENSG00000140905.10 GCSH
ENSG00000140945.16 CDH13
ENSG00000230989.6 HSBP1
ENSG00000103150.5 MLYCD
ENSG00000140961.12 OSGIN1
ENSG00000140943.16 MBTPS1
ENSG00000103160.11 HSDL1
ENSG00000103168.16 TAF1C
ENSG00000103194.15 USP10
ENSG00000103196.11 CRISPLD2
ENSG00000153786.12 ZDHHC7
ENSG00000135709.12 KIAA0513
ENSG00000131149.18 GSE1
ENSG00000131148.8 EMC8
ENSG00000131143.8 COX4I1
ENSG00000261175.5 LINC02188
ENSG00000103264.17 FBXO31
ENSG00000140941.12 MAP1LC3B
ENSG00000140948.11 ZCCHC14
ENSG00000103257.8 SLC7A5
ENSG00000158545.15 ZC3H18
ENSG00000051523.10 CYBA
ENSG00000167508.11 MVD
ENSG00000185669.5 SNAI3
ENSG00000158717.10 RNF166
ENSG00000174177.12 CTU2
ENSG00000103335.21 PIEZO1
ENSG00000198931.10 APRT
ENSG00000167515.10 TRAPPC2L
ENSG00000129993.14 CBFA2T3
ENSG00000259881.1 RP11-830F9.5
ENSG00000129910.7 CDH15
ENSG00000167522.14 ANKRD11
ENSG00000261253.2 AC137932.6
ENSG00000197912.14 SPG7
ENSG00000167526.13 RPL13
ENSG00000131165.14 CHMP1A
ENSG00000185324.21 CDK10
ENSG00000158805.11 ZNF276
ENSG00000141002.19 TCF25
ENSG00000140995.16 DEF8
ENSG00000223959.8 AFG3L1P
ENSG00000003249.13 DBNDD1
ENSG00000183688.4 RFLNB
ENSG00000179409.10 GEMIN4
ENSG00000167699.13 GLOD4
ENSG00000171861.10 MRM3
ENSG00000167693.16 NXN
ENSG00000177370.4 TIMM22
ENSG00000159842.14 ABR
ENSG00000108953.16 YWHAE
ENSG00000167193.7 CRK
ENSG00000197879.14 MYO1C
ENSG00000132376.19 INPP5K
ENSG00000236618.2 PITPNA-AS1
ENSG00000174238.14 PITPNA
ENSG00000167703.14 SLC43A2
ENSG00000074660.15 SCARF1
ENSG00000167705.11 RILP
ENSG00000174231.16 PRPF8
ENSG00000186594.14 MIR22HG
ENSG00000167716.18 WDR81
ENSG00000167711.13 SERPINF2
ENSG00000132386.10 SERPINF1
ENSG00000186532.11 SMYD4
ENSG00000132383.11 RPA1
ENSG00000108963.17 DPH1
ENSG00000167721.10 TSR1
ENSG00000141258.12 SGSM2
ENSG00000007168.12 PAFAH1B1
ENSG00000132361.16 CLUH
ENSG00000167723.14 TRPV3
ENSG00000196689.11 TRPV1
ENSG00000040531.14 CTNS
ENSG00000213977.7 TAX1BP3
ENSG00000127774.6 EMC6
ENSG00000083454.21 P2RX5
ENSG00000074755.14 ZZEF1
ENSG00000167740.9 CYB5D2
ENSG00000185722.16 ANKFY1
ENSG00000132388.12 UBE2G1
ENSG00000183018.8 SPNS2
ENSG00000132382.14 MYBBP1A
ENSG00000188176.11 SMTNL2
ENSG00000261863.1 LINC01996
ENSG00000141456.14 PELP1
ENSG00000141480.17 ARRB2
ENSG00000161920.9 MED11
ENSG00000182853.11 VMO1
ENSG00000142507.9 PSMB6
ENSG00000141503.15 MINK1
ENSG00000108528.13 SLC25A11
ENSG00000108523.15 RNF167
ENSG00000108518.7 PFN1
ENSG00000108515.17 ENO3
ENSG00000091640.7 SPAG7
ENSG00000108509.20 CAMTA2
ENSG00000129250.11 KIF1C
ENSG00000180787.5 ZFP3
ENSG00000167840.13 ZNF232
ENSG00000129204.16 USP6
ENSG00000262855.1 RP11-46I8.4
ENSG00000029725.16 RABEP1
ENSG00000108559.11 NUP88
ENSG00000129197.14 RPAIN
ENSG00000108561.8 C1QBP
ENSG00000005100.12 DHX33
ENSG00000072849.10 DERL2
ENSG00000167842.15 MIS12
ENSG00000129235.10 TXNDC17
ENSG00000108590.10 MED31
ENSG00000219200.11 RNASEK
ENSG00000258315.5 C17orf49
ENSG00000072778.19 ACADVL
ENSG00000004975.11 DVL2
ENSG00000040633.12 PHF23
ENSG00000170296.9 GABARAP
ENSG00000175826.11 CTDNEP1
ENSG00000170291.14 ELP5
ENSG00000181856.14 SLC2A4
ENSG00000132507.17 EIF5A
ENSG00000132522.15 GPS2
ENSG00000215041.9 NEURL4
ENSG00000187838.16 PLSCR3
ENSG00000205544.3 TMEM256
ENSG00000169992.9 NLGN2
ENSG00000170175.10 CHRNB1
ENSG00000174282.11 ZBTB4
ENSG00000181222.15 POLR2A
ENSG00000239697.10 TNFSF12
ENSG00000161956.12 SENP3
ENSG00000161960.14 EIF4A1
ENSG00000238917.1 SNORD10
ENSG00000129226.13 CD68
ENSG00000233223.2 AC113189.5
ENSG00000129255.15 MPDU1
ENSG00000129245.11 FXR2
ENSG00000141504.11 SAT2
ENSG00000141510.16 TP53
ENSG00000132510.10 KDM6B
ENSG00000167874.6 TMEM88
ENSG00000183011.13 NAA38
ENSG00000170004.16 CHD3
ENSG00000170043.11 TRAPPC1
ENSG00000179094.15 PER1
ENSG00000220205.8 VAMP2
ENSG00000196544.7 BORCS6
ENSG00000108961.13 RANGRF
ENSG00000198844.10 ARHGEF15
ENSG00000161970.12 RPL26
ENSG00000166579.15 NDEL1
ENSG00000170310.14 STX8
ENSG00000184544.11 DHRS7C
ENSG00000133020.4 MYH8
ENSG00000109061.9 MYH1
ENSG00000125414.18 MYH2
ENSG00000214970.8 CTC-297N7.7
ENSG00000109063.14 MYH3
ENSG00000170222.11 ADPRM
ENSG00000065559.14 MAP2K4
ENSG00000006744.18 ELAC2
ENSG00000006695.10 COX10
ENSG00000109099.13 PMP22
ENSG00000221926.11 TRIM16
ENSG00000214941.7 ZSWIM7
ENSG00000011295.15 TTC19
ENSG00000141027.20 NCOR1
ENSG00000166582.9 CENPV
ENSG00000170315.13 UBB
ENSG00000175061.17 LRRC75A-AS1
ENSG00000205312.8 KRT17P4
ENSG00000133030.20 MPRIP
ENSG00000154803.12 FLCN
ENSG00000141030.12 COPS3
ENSG00000205309.13 NT5M
ENSG00000215030.5 RPL13P12
ENSG00000141026.5 MED9
ENSG00000108551.4 RASD1
ENSG00000133027.17 PEMT
ENSG00000072310.16 SREBF1
ENSG00000175662.17 TOM1L2
ENSG00000171953.15 ATPAF2
ENSG00000141034.9 GID4
ENSG00000108591.9 DRG2
ENSG00000091542.8 ALKBH5
ENSG00000131899.10 LLGL1
ENSG00000177731.15 FLII
ENSG00000177427.12 MIEF2
ENSG00000176994.10 SMCR8
ENSG00000176974.19 SHMT1
ENSG00000108448.20 TRIM16L
ENSG00000188522.14 FAM83G
ENSG00000263934.4 SNORD3A
ENSG00000072134.15 EPN2
ENSG00000166482.11 MFAP4
ENSG00000189343.7 RPS2P46
ENSG00000142494.13 SLC47A1
ENSG00000072210.18 ALDH3A2
ENSG00000083290.19 ULK2
ENSG00000124422.11 USP22
ENSG00000236819.1 LINC01563
ENSG00000109016.17 DHRS7B
ENSG00000178307.9 TMEM11
ENSG00000274180.1 NATD1
ENSG00000034152.18 MAP2K3
ENSG00000184185.9 KCNJ12
ENSG00000109046.14 WSB1
ENSG00000141068.13 KSR1
ENSG00000232859.9 LYRM9
ENSG00000109084.13 TMEM97
ENSG00000109083.13 IFT20
ENSG00000109079.9 TNFAIP1
ENSG00000004142.11 POLDIP2
ENSG00000263266.2 RPS7P1
ENSG00000087111.20 PIGS
ENSG00000265287.2 RP11-192H23.6
ENSG00000167524.14 SGK494
ENSG00000007202.14 KIAA0100
ENSG00000132581.9 SDF2
ENSG00000109111.14 SUPT6H
ENSG00000109113.18 RAB34
ENSG00000198242.13 RPL23A
ENSG00000173065.13 FAM222B
ENSG00000132591.11 ERAL1
ENSG00000132589.15 FLOT2
ENSG00000109118.13 PHF12
ENSG00000196535.15 MYO18A
ENSG00000221995.5 TIAF1
ENSG00000108256.8 NUFIP2
ENSG00000160551.11 TAOK1
ENSG00000167543.15 TP53I13
ENSG00000108262.15 GIT1
ENSG00000198720.12 ANKRD13B
ENSG00000167549.18 CORO6
ENSG00000141298.17 SSH2
ENSG00000263370.1 RP11-68I3.5
ENSG00000126653.17 NSRP1
ENSG00000108578.14 BLMH
ENSG00000108582.11 CPD
ENSG00000108587.15 GOSR1
ENSG00000172301.10 COPRS
ENSG00000108651.9 UTP6
ENSG00000178691.10 SUZ12
ENSG00000126858.16 RHOT1
ENSG00000010244.18 ZNF207
ENSG00000108671.9 PSMD11
ENSG00000108691.9 CCL2
ENSG00000198783.5 ZNF830
ENSG00000005156.11 LIG3
ENSG00000092871.16 RFFL
ENSG00000141161.11 UNC45B
ENSG00000166750.9 SLFN5
ENSG00000267364.1 RP11-47L3.1
ENSG00000267321.2 LINC02001
ENSG00000006125.17 AP2B1
ENSG00000270885.1 RASL10B
ENSG00000270647.5 TAF15
ENSG00000276409.4 CCL14
ENSG00000273611.4 ZNHIT3
ENSG00000278259.4 MYO19
ENSG00000277161.1 PIGW
ENSG00000278311.4 GGNBP2
ENSG00000278535.4 DHRS11
ENSG00000278619.4 MRM1
ENSG00000275700.4 AATF
ENSG00000278540.4 ACACA
ENSG00000276234.4 TADA2A
ENSG00000276023.4 DUSP14
ENSG00000278845.4 MRPL45
ENSG00000274211.4 SOCS7
ENSG00000275832.4 ARHGAP23
ENSG00000275023.4 MLLT6
ENSG00000277972.1 CISD3
ENSG00000277258.4 PCGF2
ENSG00000277791.4 PSMB3
ENSG00000276293.4 PIP4K2B
ENSG00000273559.4 CWC25
ENSG00000125691.12 RPL23
ENSG00000002834.17 LASP1
ENSG00000067191.15 CACNB1
ENSG00000108298.9 RPL19
ENSG00000266469.1 CTB-131K11.1
ENSG00000125686.11 MED1
ENSG00000273576.1 RP11-390P24.1
ENSG00000131748.15 STARD3
ENSG00000173991.5 TCAP
ENSG00000141744.3 PNMT
ENSG00000161395.13 PGAP3
ENSG00000141736.13 ERBB2
ENSG00000141741.11 MIEN1
ENSG00000172057.9 ORMDL3
ENSG00000108344.14 PSMD3
ENSG00000108342.12 CSF3
ENSG00000008838.19 MED24
ENSG00000126351.12 THRA
ENSG00000126368.5 NR1D1
ENSG00000188895.11 MSL1
ENSG00000108349.16 CASC3
ENSG00000108352.11 RAPGEFL1
ENSG00000131759.17 RARA
ENSG00000141753.6 IGFBP4
ENSG00000073584.18 SMARCE1
ENSG00000186395.7 KRT10
ENSG00000094796.4 KRT31
ENSG00000173812.10 EIF1
ENSG00000173801.16 JUP
ENSG00000141756.18 FKBP10
ENSG00000141698.16 NT5C3B
ENSG00000131473.16 ACLY
ENSG00000173786.16 CNP
ENSG00000168259.14 DNAJC7
ENSG00000168256.17 NKIRAS2
ENSG00000108773.10 KAT2A
ENSG00000108774.14 RAB5C
ENSG00000173757.9 STAT5B
ENSG00000126561.16 STAT5A
ENSG00000168610.14 STAT3
ENSG00000177469.12 PTRF
ENSG00000033627.16 ATP6V0A1
ENSG00000108784.9 NAGLU
ENSG00000068120.14 COASY
ENSG00000108788.11 MLX
ENSG00000141699.10 FAM134C
ENSG00000131462.7 TUBG1
ENSG00000037042.8 TUBG2
ENSG00000068137.14 PLEKHH3
ENSG00000108799.12 EZH1
ENSG00000131477.10 RAMP2
ENSG00000131475.6 VPS25
ENSG00000183978.7 COA3
ENSG00000126581.12 BECN1
ENSG00000131467.10 PSME3
ENSG00000131471.6 AOC3
ENSG00000266967.6 AARSD1
ENSG00000267060.5 PTGES3L
ENSG00000198863.7 RUNDC1
ENSG00000131469.12 RPL27
ENSG00000068079.7 IFI35
ENSG00000108828.15 VAT1
ENSG00000188554.13 NBR1
ENSG00000067596.10 DHX8
ENSG00000005102.12 MEOX1
ENSG00000108861.8 DUSP3
ENSG00000161649.12 CD300LG
ENSG00000091947.9 TMEM101
ENSG00000141349.8 G6PC3
ENSG00000108840.15 HDAC5
ENSG00000161664.6 ASB16
ENSG00000168591.15 TMUB2
ENSG00000087152.15 ATXN7L3
ENSG00000108312.14 UBTF
ENSG00000013306.15 SLC25A39
ENSG00000030582.17 GRN
ENSG00000186566.12 GPATCH8
ENSG00000180329.13 CCDC43
ENSG00000131097.6 HIGD1B
ENSG00000108883.12 EFTUD2
ENSG00000172992.11 DCAKD
ENSG00000136448.11 NMT1
ENSG00000161714.11 PLCD3
ENSG00000186834.3 HEXIM1
ENSG00000168517.10 HEXIM2
ENSG00000006062.14 MAP3K14
ENSG00000225190.10 PLEKHM1
ENSG00000186868.15 MAPT
ENSG00000120071.13 KANSL1
ENSG00000214401.4 KANSL1-AS1
ENSG00000073969.18 NSF
ENSG00000108433.16 GOSR2
ENSG00000004897.11 CDC27
ENSG00000141279.15 NPEPPS
ENSG00000108424.9 KPNB1
ENSG00000198933.9 TBKBP1
ENSG00000006025.11 OSBPL7
ENSG00000159111.12 MRPL10
ENSG00000141295.13 SCRN2
ENSG00000264920.1 RP11-6N17.4
ENSG00000167182.13 SP2
ENSG00000108439.9 PNPO
ENSG00000108465.14 CDK5RAP3
ENSG00000005243.9 COPZ2
ENSG00000082641.15 NFE2L1
ENSG00000108468.14 CBX1
ENSG00000002919.14 SNX11
ENSG00000136436.14 CALCOCO2
ENSG00000159199.13 ATP5G1
ENSG00000159202.17 UBE2Z
ENSG00000159210.9 SNF8
ENSG00000167085.11 PHB
ENSG00000064300.8 NGFR
ENSG00000121067.17 SPOP
ENSG00000121073.13 SLC35B1
ENSG00000136504.11 KAT7
ENSG00000005884.17 ITGA3
ENSG00000005882.11 PDK2
ENSG00000108819.10 PPP1R9B
ENSG00000108823.15 SGCA
ENSG00000188662.6 HILS1
ENSG00000108821.13 COL1A1
ENSG00000108826.15 MRPL27
ENSG00000108829.9 LRRC59
ENSG00000167107.12 ACSF2
ENSG00000136457.9 CHAD
ENSG00000136444.9 RSAD1
ENSG00000006282.20 SPATA20
ENSG00000154945.6 ANKRD40
ENSG00000108848.15 LUC7L3
ENSG00000141232.4 TOB1
ENSG00000008294.20 SPAG9
ENSG00000239672.7 NME1
ENSG00000243678.11 NME2
ENSG00000011260.13 UTP18
ENSG00000262902.1 MTCO1P40
ENSG00000166260.10 COX11
ENSG00000166292.11 TMEM100
ENSG00000141179.13 PCTP
ENSG00000121060.16 TRIM25
ENSG00000121058.4 COIL
ENSG00000121064.12 SCPEP1
ENSG00000121057.12 AKAP1
ENSG00000153944.10 MSI2
ENSG00000181610.12 MRPS23
ENSG00000180891.12 CUEDC1
ENSG00000136451.8 VEZF1
ENSG00000264112.1 RP11-159D12.2
ENSG00000136450.12 SRSF1
ENSG00000264364.2 DYNLL2
ENSG00000213246.6 SUPT4H1
ENSG00000108389.9 MTMR4
ENSG00000108395.13 TRIM37
ENSG00000175155.8 YPEL2
ENSG00000108406.9 DHX40
ENSG00000141367.11 CLTC
ENSG00000062716.12 VMP1
ENSG00000108443.13 RPS6KB1
ENSG00000189050.15 RNFT1
ENSG00000170832.12 USP32
ENSG00000141376.22 BCAS3
ENSG00000121068.13 TBX2
ENSG00000108510.9 MED13
ENSG00000146872.17 TLK2
ENSG00000011028.13 MRC2
ENSG00000136485.14 DCAF7
ENSG00000136463.7 TACO1
ENSG00000198909.7 MAP3K3
ENSG00000108588.13 CCDC47
ENSG00000198231.12 DDX42
ENSG00000108592.16 FTSJ3
ENSG00000087191.12 PSMC5
ENSG00000108604.15 SMARCD2
ENSG00000259384.6 GH1
ENSG00000007314.12 SCN4A
ENSG00000263489.1 CTC-264K15.6
ENSG00000108622.10 ICAM2
ENSG00000136478.7 TEX2
ENSG00000261371.5 PECAM1
ENSG00000108654.13 DDX5
ENSG00000258890.6 CEP95
ENSG00000266820.1 KPNA2P3
ENSG00000265298.1 RP13-104F24.3
ENSG00000263647.1 BPTFP1
ENSG00000120063.9 GNA13
ENSG00000168646.12 AXIN2
ENSG00000108878.4 CACNG1
ENSG00000198265.11 HELZ
ENSG00000197170.9 PSMD12
ENSG00000130935.9 NOL11
ENSG00000171634.16 BPTF
ENSG00000182481.8 KPNA2
ENSG00000278730.1 RP11-147L13.11
ENSG00000196704.11 AMZ2
ENSG00000108932.11 SLC16A6
ENSG00000070540.12 WIPI1
ENSG00000108946.14 PRKAR1A
ENSG00000141338.13 ABCA8
ENSG00000154258.16 ABCA9
ENSG00000154262.12 ABCA6
ENSG00000154263.17 ABCA10
ENSG00000154265.15 ABCA5
ENSG00000267203.1 SNRPGP4
ENSG00000108984.13 MAP2K6
ENSG00000267653.1 RP1-193H18.3
ENSG00000267194.1 RP1-193H18.2
ENSG00000267365.1 KCNJ2-AS1
ENSG00000166685.11 COG1
ENSG00000133193.12 FAM104A
ENSG00000141219.15 C17orf80
ENSG00000179604.9 CDC42EP4
ENSG00000172809.12 RPL38
ENSG00000141540.10 TTYH2
ENSG00000170412.16 GPRC5C
ENSG00000109065.11 NAT9
ENSG00000161513.11 FDXR
ENSG00000167862.9 MRPL58
ENSG00000180901.10 KCTD2
ENSG00000167863.11 ATP5H
ENSG00000125458.6 NT5C
ENSG00000189159.15 HN1
ENSG00000188612.11 SUMO2
ENSG00000125450.10 NUP85
ENSG00000125447.16 GGA3
ENSG00000125445.10 MRPS7
ENSG00000125457.13 MIF4GD
ENSG00000177885.13 GRB2
ENSG00000177728.16 TMEM94
ENSG00000177303.9 CASKIN2
ENSG00000182173.12 TSEN54
ENSG00000266714.6 MYO15B
ENSG00000161526.14 SAP30BP
ENSG00000132475.10 H3F3B
ENSG00000132478.9 UNK
ENSG00000092929.11 UNC13D
ENSG00000132471.11 WBP2
ENSG00000132481.6 TRIM47
ENSG00000141569.10 TRIM65
ENSG00000204316.12 MRPL38
ENSG00000161533.11 ACOX1
ENSG00000257949.6 TEN1
ENSG00000167881.14 SRP68
ENSG00000182473.21 EXOC7
ENSG00000141576.14 RNF157
ENSG00000185262.8 UBALD2
ENSG00000175931.12 UBE2O
ENSG00000129667.12 RHBDF2
ENSG00000161544.9 CYGB
ENSG00000163597.14 SNHG16
ENSG00000070731.10 ST6GALNAC2
ENSG00000182534.13 MXRA7
ENSG00000070495.14 JMJD6
ENSG00000181038.13 METTL23
ENSG00000161547.16 SRSF2
ENSG00000092931.11 MFSD11
ENSG00000129657.14 SEC14L1
ENSG00000184640.17 SEPT9
ENSG00000108639.7 SYNGR2
ENSG00000184557.4 SOCS3
ENSG00000087157.18 PGS1
ENSG00000108669.16 CYTH1
ENSG00000055483.19 USP36
ENSG00000035862.12 TIMP2
ENSG00000108679.12 LGALS3BP
ENSG00000171302.16 CANT1
ENSG00000173918.14 C1QTNF1
ENSG00000167280.16 ENGASE
ENSG00000171298.12 GAA
ENSG00000141543.9 EIF4A3
ENSG00000181523.12 SGSH
ENSG00000173821.19 RNF213
ENSG00000141564.13 RPTOR
ENSG00000176108.9 CHMP6
ENSG00000141577.13 CEP131
ENSG00000167302.10 TEPSIN
ENSG00000224877.3 NDUFAF8
ENSG00000157637.12 SLC38A10
ENSG00000184009.9 ACTG1
ENSG00000185504.16 FAAP100
ENSG00000182446.13 NPLOC4
ENSG00000204237.4 OXLD1
ENSG00000185298.12 CCDC137
ENSG00000214087.8 ARL16
ENSG00000185359.12 HGS
ENSG00000262814.7 MRPL12
ENSG00000225663.7 MCRIP1
ENSG00000182676.4 PPP1R27
ENSG00000185624.14 P4HB
ENSG00000141522.11 ARHGDIA
ENSG00000183684.7 ALYREF
ENSG00000141552.17 ANAPC11
ENSG00000185813.10 PCYT2
ENSG00000187531.13 SIRT7
ENSG00000197063.10 MAFG
ENSG00000183010.16 PYCR1
ENSG00000185105.5 MYADML2
ENSG00000185269.11 NOTUM
ENSG00000169696.15 ASPSCR1
ENSG00000169689.14 CENPX
ENSG00000169738.7 DCXR
ENSG00000169733.11 RFNG
ENSG00000169727.12 GPS1
ENSG00000169718.17 DUS1L
ENSG00000169710.8 FASN
ENSG00000141526.16 SLC16A3
ENSG00000141551.14 CSNK1D
ENSG00000275888.1 RP13-516M14.10
ENSG00000260563.3 RP13-516M14.1
ENSG00000181396.12 OGFOD3
ENSG00000169660.15 HEXDC
ENSG00000178927.17 C17orf62
ENSG00000141562.17 NARF
ENSG00000141568.20 FOXK2
ENSG00000141580.15 WDR45B
ENSG00000141542.10 RAB40B
ENSG00000141560.14 FN3KRP
ENSG00000167363.13 FN3K
ENSG00000262410.1 RP11-388C12.8
ENSG00000141556.20 TBCD
ENSG00000141579.6 ZNF750
ENSG00000176845.12 METRNL
ENSG00000101557.14 USP14
ENSG00000079134.11 THOC1
ENSG00000132199.18 ENOSF1
ENSG00000176105.13 YES1
ENSG00000101596.14 SMCHD1
ENSG00000101605.12 MYOM1
ENSG00000101608.12 MYL12A
ENSG00000118680.12 MYL12B
ENSG00000177426.20 TGIF1
ENSG00000263753.6 LINC00667
ENSG00000235552.4 RPL6P27
ENSG00000266441.1 RP11-91I8.3
ENSG00000206422.2 LRRC30
ENSG00000173482.16 PTPRM
ENSG00000206418.3 RAB12
ENSG00000178127.12 NDUFV2
ENSG00000101745.16 ANKRD12
ENSG00000017797.12 RALBP1
ENSG00000154845.15 PPP4R1
ENSG00000168461.12 RAB31
ENSG00000101558.13 VAPA
ENSG00000134265.12 NAPG
ENSG00000141404.15 GNAL
ENSG00000255112.2 CHMP1B
ENSG00000154889.16 MPPE1
ENSG00000141401.11 IMPA2
ENSG00000267480.1 RP11-703I16.1
ENSG00000176014.12 TUBB6
ENSG00000141385.9 AFG3L2
ENSG00000134278.15 SPIRE1
ENSG00000128789.20 PSMG2
ENSG00000085415.15 SEH1L
ENSG00000177150.12 FAM210A
ENSG00000101654.17 RNMT
ENSG00000067900.7 ROCK1
ENSG00000265751.1 RP11-296E23.1
ENSG00000141446.10 ESCO1
ENSG00000167088.10 SNRPD1
ENSG00000158201.9 ABHD3
ENSG00000265142.8 MIR133A1HG
ENSG00000101782.14 RIOK3
ENSG00000141452.9 C18orf8
ENSG00000141458.12 NPC1
ENSG00000141447.17 OSBPL1A
ENSG00000154059.9 IMPACT
ENSG00000141380.13 SS18
ENSG00000171885.13 AQP4
ENSG00000153339.13 TRAPPC8
ENSG00000134769.21 DTNA
ENSG00000278464.1 RP11-96A15.1
ENSG00000166974.12 MAPRE2
ENSG00000186814.13 ZSCAN30
ENSG00000172466.15 ZNF24
ENSG00000141429.13 GALNT1
ENSG00000141428.16 C18orf21
ENSG00000141425.17 RPRD1A
ENSG00000141424.12 SLC39A6
ENSG00000134759.13 ELP2
ENSG00000134775.15 FHOD3
ENSG00000152217.16 SETBP1
ENSG00000152223.12 EPG5
ENSG00000152229.18 PSTPIP2
ENSG00000152234.15 ATP5A1
ENSG00000152242.10 C18orf25
ENSG00000167220.11 HDHD2
ENSG00000134049.5 IER3IP1
ENSG00000267541.1 MTCO2P2
ENSG00000134030.13 CTIF
ENSG00000101665.8 SMAD7
ENSG00000141627.13 DYM
ENSG00000177576.11 C18orf32
ENSG00000265681.7 RPL17
ENSG00000167315.17 ACAA2
ENSG00000141644.17 MBD1
ENSG00000154832.14 CXXC1
ENSG00000082212.12 ME2
ENSG00000141646.13 SMAD4
ENSG00000134046.11 MBD2
ENSG00000091164.12 TXNL1
ENSG00000066926.10 FECH
ENSG00000134440.11 NARS
ENSG00000049759.17 NEDD4L
ENSG00000198796.6 ALPK2
ENSG00000172175.12 MALT1
ENSG00000074657.13 ZNF532
ENSG00000074695.5 LMAN1
ENSG00000101542.9 CDH20
ENSG00000141664.9 ZCCHC2
ENSG00000171791.12 BCL2
ENSG00000119537.15 KDSR
ENSG00000267390.1 RP11-635N19.1
ENSG00000119541.9 VPS4B
ENSG00000166479.9 TMX3
ENSG00000170677.5 SOCS6
ENSG00000075336.11 TIMM21
ENSG00000133313.14 CNDP2
ENSG00000180011.6 ZADH2
ENSG00000179981.9 TSHZ1
ENSG00000101493.10 ZNF516
ENSG00000197971.14 MBP
ENSG00000131196.17 NFATC1
ENSG00000122490.18 PQLC1
ENSG00000226742.3 HSBP1L1
ENSG00000141759.14 TXNL4A
ENSG00000101546.12 RBFA
ENSG00000129946.10 SHC2
ENSG00000181781.9 ODF3L2
ENSG00000141933.9 TPGS1
ENSG00000099804.8 CDC34
ENSG00000172270.18 BSG
ENSG00000099821.13 POLRMT
ENSG00000070423.17 RNF126
ENSG00000070404.9 FSTL3
ENSG00000099864.17 PALM
ENSG00000011304.19 PTBP1
ENSG00000197766.7 CFD
ENSG00000175221.14 MED16
ENSG00000198858.9 R3HDM4
ENSG00000065268.10 WDR18
ENSG00000182087.12 TMEM259
ENSG00000064666.14 CNN2
ENSG00000064687.12 ABCA7
ENSG00000099817.11 POLR2E
ENSG00000167468.16 GPX4
ENSG00000064932.15 SBNO2
ENSG00000118046.14 STK11
ENSG00000099624.7 ATP5D
ENSG00000167470.12 MIDN
ENSG00000099622.13 CIRBP
ENSG00000228300.13 C19orf24
ENSG00000160953.15 MUM1
ENSG00000115286.19 NDUFS7
ENSG00000248015.6 AC005329.7
ENSG00000130005.12 GAMT
ENSG00000071626.16 DAZAP1
ENSG00000115268.9 RPS15
ENSG00000185761.10 ADAMTSL5
ENSG00000071655.17 MBD3
ENSG00000127540.11 UQCR11
ENSG00000071564.14 TCF3
ENSG00000079313.13 REXO1
ENSG00000129968.15 ABHD17A
ENSG00000227500.9 SCAMP4
ENSG00000133275.15 CSNK1G2
ENSG00000133243.8 BTBD2
ENSG00000099875.14 MKNK2
ENSG00000172081.13 MOB3A
ENSG00000065000.15 AP3D1
ENSG00000104885.17 DOT1L
ENSG00000104886.11 PLEKHJ1
ENSG00000104897.9 SF3A2
ENSG00000167476.10 JSRP1
ENSG00000104904.12 OAZ1
ENSG00000130332.14 LSM7
ENSG00000005206.16 SPPL2B
ENSG00000099800.7 TIMM13
ENSG00000176619.12 LMNB2
ENSG00000099860.8 GADD45B
ENSG00000104969.9 SGTA
ENSG00000172009.14 THOP1
ENSG00000065717.14 TLE2
ENSG00000104964.14 AES
ENSG00000088256.8 GNA11
ENSG00000125912.10 NCLN
ENSG00000141905.17 NFIC
ENSG00000129932.7 DOHH
