gene_id gene_desc
ENSG00000167740.9 CYB5D2
ENSG00000185722.16 ANKFY1
ENSG00000132388.12 UBE2G1
ENSG00000183018.8 SPNS2
ENSG00000132382.14 MYBBP1A
ENSG00000167741.10 GGT6
ENSG00000141456.14 PELP1
ENSG00000141480.17 ARRB2
ENSG00000161920.9 MED11
ENSG00000161921.14 CXCL16
ENSG00000142507.9 PSMB6
ENSG00000129219.13 PLD2
ENSG00000141503.15 MINK1
ENSG00000108528.13 SLC25A11
ENSG00000108523.15 RNF167
ENSG00000108518.7 PFN1
ENSG00000091640.7 SPAG7
ENSG00000108509.20 CAMTA2
ENSG00000129250.11 KIF1C
ENSG00000029725.16 RABEP1
ENSG00000108559.11 NUP88
ENSG00000129197.14 RPAIN
ENSG00000263272.1 CTC-524C5.2
ENSG00000108561.8 C1QBP
ENSG00000072849.10 DERL2
ENSG00000167842.15 MIS12
ENSG00000129235.10 TXNDC17
ENSG00000219200.11 RNASEK
ENSG00000258315.5 C17orf49
ENSG00000072778.19 ACADVL
ENSG00000004975.11 DVL2
ENSG00000040633.12 PHF23
ENSG00000170296.9 GABARAP
ENSG00000175826.11 CTDNEP1
ENSG00000170291.14 ELP5
ENSG00000181885.18 CLDN7
ENSG00000132507.17 EIF5A
ENSG00000132522.15 GPS2
ENSG00000215041.9 NEURL4
ENSG00000174292.12 TNK1
ENSG00000187838.16 PLSCR3
ENSG00000205544.3 TMEM256
ENSG00000169992.9 NLGN2
ENSG00000170175.10 CHRNB1
ENSG00000174282.11 ZBTB4
ENSG00000181222.15 POLR2A
ENSG00000239697.10 TNFSF12
ENSG00000161955.16 TNFSF13
ENSG00000161956.12 SENP3
ENSG00000161960.14 EIF4A1
ENSG00000209582.1 SNORA48
ENSG00000238917.1 SNORD10
ENSG00000129226.13 CD68
ENSG00000129255.15 MPDU1
ENSG00000129245.11 FXR2
ENSG00000141504.11 SAT2
ENSG00000141510.16 TP53
ENSG00000132510.10 KDM6B
ENSG00000167874.6 TMEM88
ENSG00000183011.13 NAA38
ENSG00000170004.16 CHD3
ENSG00000170043.11 TRAPPC1
ENSG00000170037.13 CNTROB
ENSG00000179094.15 PER1
ENSG00000220205.8 VAMP2
ENSG00000196544.7 BORCS6
ENSG00000178971.13 CTC1
ENSG00000125434.10 SLC25A35
ENSG00000108961.13 RANGRF
ENSG00000161970.12 RPL26
ENSG00000166579.15 NDEL1
ENSG00000170222.11 ADPRM
ENSG00000065559.14 MAP2K4
ENSG00000006744.18 ELAC2
ENSG00000109099.13 PMP22
ENSG00000239704.10 CDRT4
ENSG00000214941.7 ZSWIM7
ENSG00000011295.15 TTC19
ENSG00000141027.20 NCOR1
ENSG00000166582.9 CENPV
ENSG00000170315.13 UBB
ENSG00000175061.17 LRRC75A-AS1
ENSG00000188933.14 USP32P1
ENSG00000133030.20 MPRIP
ENSG00000278864.1 RP11-45M22.2
ENSG00000154803.12 FLCN
ENSG00000141030.12 COPS3
ENSG00000215030.5 RPL13P12
ENSG00000108551.4 RASD1
ENSG00000133027.17 PEMT
ENSG00000072310.16 SREBF1
ENSG00000175662.17 TOM1L2
ENSG00000108591.9 DRG2
ENSG00000091542.8 ALKBH5
ENSG00000177731.15 FLII
ENSG00000171928.13 TVP23B
ENSG00000188522.14 FAM83G
ENSG00000263934.4 SNORD3A
ENSG00000166482.11 MFAP4
ENSG00000189343.7 RPS2P46
ENSG00000072210.18 ALDH3A2
ENSG00000124422.11 USP22
ENSG00000034152.18 MAP2K3
ENSG00000109046.14 WSB1
ENSG00000141068.13 KSR1
ENSG00000168961.16 LGALS9
ENSG00000232859.9 LYRM9
ENSG00000087095.12 NLK
ENSG00000267259.1 CTD-2008P7.9
ENSG00000109084.13 TMEM97
ENSG00000109083.13 IFT20
ENSG00000109079.9 TNFAIP1
ENSG00000004142.11 POLDIP2
ENSG00000109072.13 VTN
ENSG00000263266.2 RPS7P1
ENSG00000109103.11 UNC119
ENSG00000087111.20 PIGS
ENSG00000007202.14 KIAA0100
ENSG00000132581.9 SDF2
ENSG00000109111.14 SUPT6H
ENSG00000109113.18 RAB34
ENSG00000198242.13 RPL23A
ENSG00000076604.14 TRAF4
ENSG00000132591.11 ERAL1
ENSG00000132589.15 FLOT2
ENSG00000109118.13 PHF12
ENSG00000196535.15 MYO18A
ENSG00000108256.8 NUFIP2
ENSG00000167543.15 TP53I13
ENSG00000108262.15 GIT1
ENSG00000126653.17 NSRP1
ENSG00000108578.14 BLMH
ENSG00000108582.11 CPD
ENSG00000131242.17 RAB11FIP4
ENSG00000172301.10 COPRS
ENSG00000108651.9 UTP6
ENSG00000178691.10 SUZ12
ENSG00000010244.18 ZNF207
ENSG00000108671.9 PSMD11
ENSG00000176658.16 MYO1D
ENSG00000006042.11 TMEM98
ENSG00000108691.9 CCL2
ENSG00000198783.5 ZNF830
ENSG00000092871.16 RFFL
ENSG00000073536.17 NLE1
ENSG00000006125.17 AP2B1
ENSG00000270647.5 TAF15
ENSG00000273611.4 ZNHIT3
ENSG00000278259.4 MYO19
ENSG00000278311.4 GGNBP2
ENSG00000278535.4 DHRS11
ENSG00000275700.4 AATF
ENSG00000275410.4 HNF1B
ENSG00000278845.4 MRPL45
ENSG00000274211.4 SOCS7
ENSG00000275023.4 MLLT6
ENSG00000277972.1 CISD3
ENSG00000277258.4 PCGF2
ENSG00000277791.4 PSMB3
ENSG00000276293.4 PIP4K2B
ENSG00000273559.4 CWC25
ENSG00000125691.12 RPL23
ENSG00000002834.17 LASP1
ENSG00000108298.9 RPL19
ENSG00000273576.1 RP11-390P24.1
ENSG00000131771.13 PPP1R1B
ENSG00000131748.15 STARD3
ENSG00000161395.13 PGAP3
ENSG00000141736.13 ERBB2
ENSG00000141741.11 MIEN1
ENSG00000141738.13 GRB7
ENSG00000073605.18 GSDMB
ENSG00000172057.9 ORMDL3
ENSG00000108344.14 PSMD3
ENSG00000008838.19 MED24
ENSG00000126351.12 THRA
ENSG00000126368.5 NR1D1
ENSG00000188895.11 MSL1
ENSG00000108349.16 CASC3
ENSG00000171475.13 WIPF2
ENSG00000131759.17 RARA
ENSG00000141753.6 IGFBP4
ENSG00000073584.18 SMARCE1
ENSG00000186395.7 KRT10
ENSG00000167920.8 TMEM99
ENSG00000171401.14 KRT13
ENSG00000171345.13 KRT19
ENSG00000173812.10 EIF1
ENSG00000173801.16 JUP
ENSG00000141696.12 P3H4
ENSG00000141756.18 FKBP10
ENSG00000141698.16 NT5C3B
ENSG00000131473.16 ACLY
ENSG00000173786.16 CNP
ENSG00000168259.14 DNAJC7
ENSG00000168256.17 NKIRAS2
ENSG00000108773.10 KAT2A
ENSG00000108774.14 RAB5C
ENSG00000167925.15 GHDC
ENSG00000173757.9 STAT5B
ENSG00000126561.16 STAT5A
ENSG00000168610.14 STAT3
ENSG00000177469.12 PTRF
ENSG00000033627.16 ATP6V0A1
ENSG00000108784.9 NAGLU
ENSG00000068120.14 COASY
ENSG00000108788.11 MLX
ENSG00000141699.10 FAM134C
ENSG00000131462.7 TUBG1
ENSG00000037042.8 TUBG2
ENSG00000068137.14 PLEKHH3
ENSG00000108797.11 CNTNAP1
ENSG00000108799.12 EZH1
ENSG00000131477.10 RAMP2
ENSG00000131475.6 VPS25
ENSG00000183978.7 COA3
ENSG00000126581.12 BECN1
ENSG00000131467.10 PSME3
ENSG00000213373.7 LINC00671
ENSG00000266967.6 AARSD1
ENSG00000131469.12 RPL27
ENSG00000068079.7 IFI35
ENSG00000108828.15 VAT1
ENSG00000188554.13 NBR1
ENSG00000108861.8 DUSP3
ENSG00000108849.7 PPY
ENSG00000091947.9 TMEM101
ENSG00000141349.8 G6PC3
ENSG00000108840.15 HDAC5
ENSG00000168591.15 TMUB2
ENSG00000087152.15 ATXN7L3
ENSG00000108312.14 UBTF
ENSG00000013306.15 SLC25A39
ENSG00000030582.17 GRN
ENSG00000186566.12 GPATCH8
ENSG00000108883.12 EFTUD2
ENSG00000172992.11 DCAKD
ENSG00000136448.11 NMT1
ENSG00000181513.14 ACBD4
ENSG00000186834.3 HEXIM1
ENSG00000006062.14 MAP3K14
ENSG00000120071.13 KANSL1
ENSG00000073969.18 NSF
ENSG00000141279.15 NPEPPS
ENSG00000108424.9 KPNB1
ENSG00000198933.9 TBKBP1
ENSG00000006025.11 OSBPL7
ENSG00000159111.12 MRPL10
ENSG00000141295.13 SCRN2
ENSG00000167182.13 SP2
ENSG00000108439.9 PNPO
ENSG00000167183.2 PRR15L
ENSG00000108465.14 CDK5RAP3
ENSG00000082641.15 NFE2L1
ENSG00000108468.14 CBX1
ENSG00000002919.14 SNX11
ENSG00000136436.14 CALCOCO2
ENSG00000159199.13 ATP5G1
ENSG00000159202.17 UBE2Z
ENSG00000159210.9 SNF8
ENSG00000167085.11 PHB
ENSG00000064300.8 NGFR
ENSG00000121067.17 SPOP
ENSG00000121073.13 SLC35B1
ENSG00000121104.7 FAM117A
ENSG00000005884.17 ITGA3
ENSG00000005882.11 PDK2
ENSG00000108819.10 PPP1R9B
ENSG00000108821.13 COL1A1
ENSG00000015532.9 XYLT2
ENSG00000108826.15 MRPL27
ENSG00000108829.9 LRRC59
ENSG00000167107.12 ACSF2
ENSG00000136457.9 CHAD
ENSG00000136444.9 RSAD1
ENSG00000049283.17 EPN3
ENSG00000006282.20 SPATA20
ENSG00000108846.15 ABCC3
ENSG00000154945.6 ANKRD40
ENSG00000108848.15 LUC7L3
ENSG00000141232.4 TOB1
ENSG00000008294.20 SPAG9
ENSG00000239672.7 NME1
ENSG00000243678.11 NME2
ENSG00000011260.13 UTP18
ENSG00000166260.10 COX11
ENSG00000279059.1 RP11-257O5.2
ENSG00000121060.16 TRIM25
ENSG00000121064.12 SCPEP1
ENSG00000121057.12 AKAP1
ENSG00000180891.12 CUEDC1
ENSG00000136451.8 VEZF1
ENSG00000264112.1 RP11-159D12.2
ENSG00000136450.12 SRSF1
ENSG00000264364.2 DYNLL2
ENSG00000005379.15 TSPOAP1
ENSG00000213246.6 SUPT4H1
ENSG00000108389.9 MTMR4
ENSG00000175155.8 YPEL2
ENSG00000108406.9 DHX40
ENSG00000141367.11 CLTC
ENSG00000062716.12 VMP1
ENSG00000108443.13 RPS6KB1
ENSG00000189050.15 RNFT1
ENSG00000167434.9 CA4
ENSG00000011028.13 MRC2
ENSG00000008283.15 CYB561
ENSG00000136485.14 DCAF7
ENSG00000136463.7 TACO1
ENSG00000198909.7 MAP3K3
ENSG00000108588.13 CCDC47
ENSG00000198231.12 DDX42
ENSG00000108592.16 FTSJ3
ENSG00000087191.12 PSMC5
ENSG00000108604.15 SMARCD2
ENSG00000259384.6 GH1
ENSG00000178607.15 ERN1
ENSG00000266402.3 SNHG25
ENSG00000136478.7 TEX2
ENSG00000261371.5 PECAM1
ENSG00000108654.13 DDX5
ENSG00000258890.6 CEP95
ENSG00000266820.1 KPNA2P3
ENSG00000265298.1 RP13-104F24.3
ENSG00000263647.1 BPTFP1
ENSG00000120063.9 GNA13
ENSG00000091583.10 APOH
ENSG00000197170.9 PSMD12
ENSG00000154217.14 PITPNC1
ENSG00000130935.9 NOL11
ENSG00000278730.1 RP11-147L13.11
ENSG00000196704.11 AMZ2
ENSG00000070540.12 WIPI1
ENSG00000108946.14 PRKAR1A
ENSG00000154265.15 ABCA5
ENSG00000153822.13 KCNJ16
ENSG00000228639.6 LINC02095
ENSG00000125398.5 SOX9
ENSG00000166685.11 COG1
ENSG00000133193.12 FAM104A
ENSG00000179604.9 CDC42EP4
ENSG00000172809.12 RPL38
ENSG00000170412.16 GPRC5C
ENSG00000109062.11 SLC9A3R1
ENSG00000109065.11 NAT9
ENSG00000161513.11 FDXR
ENSG00000167861.15 HID1
ENSG00000167862.9 MRPL58
ENSG00000180901.10 KCTD2
ENSG00000167863.11 ATP5H
ENSG00000125458.6 NT5C
ENSG00000188612.11 SUMO2
ENSG00000125450.10 NUP85
ENSG00000125447.16 GGA3
ENSG00000125445.10 MRPS7
ENSG00000125457.13 MIF4GD
ENSG00000177885.13 GRB2
ENSG00000177728.16 TMEM94
ENSG00000177303.9 CASKIN2
ENSG00000182173.12 TSEN54
ENSG00000073350.13 LLGL2
ENSG00000266714.6 MYO15B
ENSG00000161526.14 SAP30BP
ENSG00000132470.13 ITGB4
ENSG00000108479.11 GALK1
ENSG00000132475.10 H3F3B
ENSG00000132478.9 UNK
ENSG00000092929.11 UNC13D
ENSG00000132471.11 WBP2
ENSG00000132481.6 TRIM47
ENSG00000141569.10 TRIM65
ENSG00000204316.12 MRPL38
ENSG00000161533.11 ACOX1
ENSG00000257949.6 TEN1
ENSG00000250506.7 CDK3
ENSG00000167881.14 SRP68
ENSG00000182473.21 EXOC7
ENSG00000279382.1 RP11-449J21.3
ENSG00000185262.8 UBALD2
ENSG00000161542.16 PRPSAP1
ENSG00000176170.13 SPHK1
ENSG00000175931.12 UBE2O
ENSG00000129667.12 RHBDF2
ENSG00000161544.9 CYGB
ENSG00000163597.14 SNHG16
ENSG00000182534.13 MXRA7
ENSG00000181038.13 METTL23
ENSG00000161547.16 SRSF2
ENSG00000129657.14 SEC14L1
ENSG00000184640.17 SEPT9
ENSG00000204282.4 TNRC6C-AS1
ENSG00000141524.15 TMC6
ENSG00000108639.7 SYNGR2
ENSG00000183077.15 AFMID
ENSG00000184557.4 SOCS3
ENSG00000087157.18 PGS1
ENSG00000108669.16 CYTH1
ENSG00000055483.19 USP36
ENSG00000035862.12 TIMP2
ENSG00000108679.12 LGALS3BP
ENSG00000171302.16 CANT1
ENSG00000173918.14 C1QTNF1
ENSG00000167280.16 ENGASE
ENSG00000141582.14 CBX4
ENSG00000167291.15 TBC1D16
ENSG00000171298.12 GAA
ENSG00000141543.9 EIF4A3
ENSG00000181523.12 SGSH
ENSG00000181045.14 SLC26A11
ENSG00000173821.19 RNF213
ENSG00000176108.9 CHMP6
ENSG00000181409.11 AATK
ENSG00000167302.10 TEPSIN
ENSG00000224877.3 NDUFAF8
ENSG00000157637.12 SLC38A10
ENSG00000262877.4 RP11-1055B8.4
ENSG00000184009.9 ACTG1
ENSG00000185504.16 FAAP100
ENSG00000182446.13 NPLOC4
ENSG00000204237.4 OXLD1
ENSG00000185298.12 CCDC137
ENSG00000214087.8 ARL16
ENSG00000185359.12 HGS
ENSG00000262814.7 MRPL12
ENSG00000183048.11 SLC25A10
ENSG00000225663.7 MCRIP1
ENSG00000185624.14 P4HB
ENSG00000141522.11 ARHGDIA
ENSG00000183684.7 ALYREF
ENSG00000141552.17 ANAPC11
ENSG00000185813.10 PCYT2
ENSG00000187531.13 SIRT7
ENSG00000197063.10 MAFG
ENSG00000183010.16 PYCR1
ENSG00000169696.15 ASPSCR1
ENSG00000169689.14 CENPX
ENSG00000169683.7 LRRC45
ENSG00000169738.7 DCXR
ENSG00000169733.11 RFNG
ENSG00000169727.12 GPS1
ENSG00000169718.17 DUS1L
ENSG00000169710.8 FASN
ENSG00000176155.18 CCDC57
ENSG00000141551.14 CSNK1D
ENSG00000275888.1 RP13-516M14.10
ENSG00000260563.3 RP13-516M14.1
ENSG00000181396.12 OGFOD3
ENSG00000169660.15 HEXDC
ENSG00000178927.17 C17orf62
ENSG00000141562.17 NARF
ENSG00000141568.20 FOXK2
ENSG00000141580.15 WDR45B
ENSG00000141560.14 FN3KRP
ENSG00000167363.13 FN3K
ENSG00000141556.20 TBCD
ENSG00000176845.12 METRNL
ENSG00000101557.14 USP14
ENSG00000079134.11 THOC1
ENSG00000132199.18 ENOSF1
ENSG00000176105.13 YES1
ENSG00000101596.14 SMCHD1
ENSG00000101577.9 LPIN2
ENSG00000101605.12 MYOM1
ENSG00000101608.12 MYL12A
ENSG00000118680.12 MYL12B
ENSG00000263753.6 LINC00667
ENSG00000235552.4 RPL6P27
ENSG00000173482.16 PTPRM
ENSG00000206418.3 RAB12
ENSG00000178127.12 NDUFV2
ENSG00000154845.15 PPP4R1
ENSG00000101558.13 VAPA
ENSG00000154856.12 APCDD1
ENSG00000134265.12 NAPG
ENSG00000255112.2 CHMP1B
ENSG00000141401.11 IMPA2
ENSG00000267480.1 RP11-703I16.1
ENSG00000176014.12 TUBB6
ENSG00000141385.9 AFG3L2
ENSG00000128789.20 PSMG2
ENSG00000175354.18 PTPN2
ENSG00000101654.17 RNMT
ENSG00000158201.9 ABHD3
ENSG00000266010.1 GATA6-AS1
ENSG00000141448.8 GATA6
ENSG00000101782.14 RIOK3
ENSG00000141452.9 C18orf8
ENSG00000154059.9 IMPACT
ENSG00000141380.13 SS18
ENSG00000046604.12 DSG2
ENSG00000118271.9 TTR
ENSG00000141441.15 GAREM1
ENSG00000172466.15 ZNF24
ENSG00000141429.13 GALNT1
ENSG00000141428.16 C18orf21
ENSG00000141425.17 RPRD1A
ENSG00000141424.12 SLC39A6
ENSG00000134759.13 ELP2
ENSG00000283458.1 RP11-1I2.1
ENSG00000152234.15 ATP5A1
ENSG00000167220.11 HDHD2
ENSG00000134049.5 IER3IP1
ENSG00000134030.13 CTIF
ENSG00000101665.8 SMAD7
ENSG00000141627.13 DYM
ENSG00000177576.11 C18orf32
ENSG00000265681.7 RPL17
ENSG00000167315.17 ACAA2
ENSG00000141644.17 MBD1
ENSG00000154832.14 CXXC1
ENSG00000141646.13 SMAD4
ENSG00000134046.11 MBD2
ENSG00000101751.10 POLI
ENSG00000134440.11 NARS
ENSG00000081923.11 ATP8B1
ENSG00000049759.17 NEDD4L
ENSG00000166562.8 SEC11C
ENSG00000074695.5 LMAN1
ENSG00000119537.15 KDSR
ENSG00000119541.9 VPS4B
ENSG00000166479.9 TMX3
ENSG00000166347.18 CYB5A
ENSG00000133313.14 CNDP2
ENSG00000180011.6 ZADH2
ENSG00000122490.18 PQLC1
ENSG00000226742.3 HSBP1L1
ENSG00000141759.14 TXNL4A
ENSG00000101546.12 RBFA
ENSG00000141934.9 PLPP2
ENSG00000129946.10 SHC2
ENSG00000141933.9 TPGS1
ENSG00000099804.8 CDC34
ENSG00000172270.18 BSG
ENSG00000099821.13 POLRMT
ENSG00000070423.17 RNF126
ENSG00000070404.9 FSTL3
ENSG00000011304.19 PTBP1
ENSG00000197766.7 CFD
ENSG00000175221.14 MED16
ENSG00000198858.9 R3HDM4
ENSG00000065268.10 WDR18
ENSG00000182087.12 TMEM259
ENSG00000064666.14 CNN2
ENSG00000064687.12 ABCA7
ENSG00000099817.11 POLR2E
ENSG00000167468.16 GPX4
ENSG00000064932.15 SBNO2
ENSG00000118046.14 STK11
ENSG00000099624.7 ATP5D
ENSG00000167470.12 MIDN
ENSG00000099622.13 CIRBP
ENSG00000228300.13 C19orf24
ENSG00000160953.15 MUM1
ENSG00000115286.19 NDUFS7
ENSG00000130005.12 GAMT
ENSG00000071626.16 DAZAP1
ENSG00000115268.9 RPS15
ENSG00000267317.2 CTB-25B13.12
ENSG00000115255.10 REEP6
ENSG00000071655.17 MBD3
ENSG00000127540.11 UQCR11
ENSG00000071564.14 TCF3
ENSG00000079313.13 REXO1
ENSG00000129968.15 ABHD17A
ENSG00000227500.9 SCAMP4
ENSG00000133275.15 CSNK1G2
ENSG00000133243.8 BTBD2
ENSG00000267283.1 AC005306.3
ENSG00000099875.14 MKNK2
ENSG00000172081.13 MOB3A
ENSG00000099840.13 IZUMO4
ENSG00000065000.15 AP3D1
ENSG00000104885.17 DOT1L
ENSG00000104886.11 PLEKHJ1
ENSG00000104897.9 SF3A2
ENSG00000104904.12 OAZ1
ENSG00000130332.14 LSM7
ENSG00000005206.16 SPPL2B
ENSG00000099800.7 TIMM13
ENSG00000176619.12 LMNB2
ENSG00000099860.8 GADD45B
ENSG00000104969.9 SGTA
ENSG00000065717.14 TLE2
ENSG00000104964.14 AES
ENSG00000088256.8 GNA11
ENSG00000125912.10 NCLN
ENSG00000141905.17 NFIC
ENSG00000105325.13 FZR1
ENSG00000161091.12 MFSD12
ENSG00000183397.5 C19orf71
ENSG00000064961.18 HMG20B
ENSG00000105298.13 CACTIN
ENSG00000186111.9 PIP5K1C
ENSG00000011132.11 APBA3
ENSG00000183617.4 MRPL54
ENSG00000167657.13 DAPK3
ENSG00000167658.15 EEF2
ENSG00000105229.6 PIAS4
ENSG00000178951.8 ZBTB7A
ENSG00000126934.13 MAP2K2
ENSG00000077463.14 SIRT6
ENSG00000105248.15 CCDC94
ENSG00000178078.11 STAP2
ENSG00000008382.15 MPND
ENSG00000141985.9 SH3GL1
ENSG00000167671.11 UBXN6
ENSG00000167674.14 CTB-50L17.10
ENSG00000167676.4 PLIN4
ENSG00000214456.8 PLIN5
ENSG00000171236.9 LRG1
ENSG00000074842.7 MYDGF
ENSG00000142002.16 DPP9
ENSG00000176840.11 MIR7-3HG
ENSG00000127666.9 TICAM1
ENSG00000105355.8 PLIN3
ENSG00000105426.16 PTPRS
ENSG00000130254.11 SAFB2
ENSG00000160633.12 SAFB
ENSG00000130255.12 RPL36
ENSG00000174917.8 C19orf70
ENSG00000196365.11 LONP1
ENSG00000141994.15 DUS3L
ENSG00000171119.2 NRTN
ENSG00000174886.12 NDUFA11
ENSG00000105519.15 CAPS
ENSG00000031823.14 RANBP3
ENSG00000130382.8 MLLT1
ENSG00000125656.8 CLPP
ENSG00000125652.7 ALKBH7
ENSG00000125651.13 GTF2F1
ENSG00000088247.17 KHSRP
ENSG00000125648.14 SLC25A23
ENSG00000130545.15 CRB3
ENSG00000275234.1 CTD-2396E7.11
ENSG00000125735.10 TNFSF14
ENSG00000125730.16 C3
ENSG00000276980.1 CTD-3128G10.7
ENSG00000125734.15 GPR108
ENSG00000125733.17 TRIP10
ENSG00000125731.12 SH2D3A
ENSG00000171105.13 INSR
ENSG00000104880.17 ARHGEF18
ENSG00000198816.6 ZNF358
ENSG00000090674.15 MCOLN1
ENSG00000032444.15 PNPLA6
ENSG00000076826.9 CAMSAP3
ENSG00000076924.11 XAB2
ENSG00000229833.9 PET100
ENSG00000076944.15 STXBP2
ENSG00000076984.17 MAP2K7
ENSG00000104976.11 SNAPC2
ENSG00000104980.7 TIMM44
ENSG00000066044.14 ELAVL1
ENSG00000090661.11 CERS4
ENSG00000167775.10 CD320
ENSG00000267855.5 NDUFA7
ENSG00000233927.4 RPS28
ENSG00000167772.11 ANGPTL4
ENSG00000185236.11 RAB11B
ENSG00000099785.10 MARCH2
ENSG00000099783.11 HNRNPM
ENSG00000142303.13 ADAMTS10
ENSG00000130803.14 ZNF317
ENSG00000174652.17 ZNF266
ENSG00000198258.10 UBL5
ENSG00000127445.13 PIN1
ENSG00000130813.17 C19orf66
ENSG00000130810.19 PPAN
ENSG00000244165.1 P2RY11
ENSG00000130811.11 EIF3G
ENSG00000105364.13 MRPL4
ENSG00000090339.8 ICAM1
ENSG00000267673.6 FDX2
ENSG00000161847.13 RAVER1
ENSG00000105397.13 TYK2
ENSG00000105401.8 CDC37
ENSG00000079999.13 KEAP1
ENSG00000130734.9 ATG4D
ENSG00000129347.19 KRI1
ENSG00000129354.11 AP1M2
ENSG00000129353.14 SLC44A2
ENSG00000267100.1 ILF3-AS1
ENSG00000129351.17 ILF3
ENSG00000213339.8 QTRT1
ENSG00000079805.16 DNM2
ENSG00000099203.6 TMED1
ENSG00000142453.11 CARM1
ENSG00000130733.10 YIPF2
ENSG00000127616.17 SMARCA4
ENSG00000130164.13 LDLR
ENSG00000197256.10 KANK2
ENSG00000130158.13 DOCK6
ENSG00000105514.7 RAB3D
ENSG00000105518.13 TMEM205
ENSG00000183401.11 CCDC159
ENSG00000105520.10 PLPPR2
ENSG00000187266.13 EPOR
ENSG00000205517.12 RGL3
ENSG00000130175.9 PRKCSH
ENSG00000130159.13 ECSIT
ENSG00000130165.10 ELOF1
ENSG00000102575.10 ACP5
ENSG00000196757.7 ZNF700
ENSG00000178464.6 RPL10P16
ENSG00000104774.12 MAN2B1
ENSG00000123154.11 WDR83
ENSG00000105583.9 WDR83OS
ENSG00000095059.15 DHPS
ENSG00000105576.15 TNPO2
ENSG00000123144.10 C19orf43
ENSG00000198356.11 ASNA1
ENSG00000095066.11 HOOK2
ENSG00000171223.5 JUNB
ENSG00000167815.11 PRDX2
ENSG00000104889.5 RNASEH2A
ENSG00000105612.8 DNASE2
ENSG00000105607.12 GCDH
ENSG00000179115.10 FARSA
ENSG00000179218.13 CALR
ENSG00000179262.9 RAD23A
ENSG00000179271.2 GADD45GIP1
ENSG00000008441.16 NFIX
ENSG00000104907.12 TRMT1
ENSG00000160877.5 NACC1
ENSG00000104915.14 STX10
ENSG00000160888.6 IER2
ENSG00000104957.13 CCDC130
ENSG00000037757.13 MRI1
ENSG00000104979.8 C19orf53
ENSG00000267519.5 CTD-3252C9.4
ENSG00000132024.17 CC2D1A
ENSG00000132017.10 DCAF15
ENSG00000187867.8 PALM3
ENSG00000141854.9 MISP3
ENSG00000141858.11 SAMD1
ENSG00000072062.13 PRKACA
ENSG00000123146.19 ADGRE5
ENSG00000123136.14 DDX39A
ENSG00000123143.12 PKN1
ENSG00000123159.15 GIPC1
ENSG00000132002.7 DNAJB1
ENSG00000099797.13 TECR
ENSG00000099795.6 NDUFB7
ENSG00000105135.15 ILVBL
ENSG00000074181.8 NOTCH3
ENSG00000141867.17 BRD4
ENSG00000105127.8 AKAP8
ENSG00000011243.17 AKAP8L
ENSG00000279716.1 AC006128.2
ENSG00000011451.17 WIZ
ENSG00000167460.14 TPM4
ENSG00000167461.11 RAB8A
ENSG00000105058.11 FAM32A
ENSG00000127528.5 KLF2
ENSG00000085872.14 CHERP
ENSG00000127526.14 SLC35E1
ENSG00000214046.8 SMIM7
ENSG00000269044.2 CTC-429P9.3
ENSG00000127511.9 SIN3B
ENSG00000127533.3 F2RL3
ENSG00000099331.13 MYO9B
ENSG00000053501.12 USE1
ENSG00000099330.8 OCEL1
ENSG00000160113.5 NR2F6
ENSG00000105393.15 BABAM1
ENSG00000127220.5 ABHD8
ENSG00000130312.6 MRPL34
ENSG00000130311.10 DDA1
ENSG00000074855.10 ANO8
ENSG00000130299.16 GTPBP3
ENSG00000130300.8 PLVAP
ENSG00000130303.12 BST2
ENSG00000141971.12 MVB12A
ENSG00000130304.16 SLC27A1
ENSG00000130313.6 PGLS
ENSG00000130309.10 COLGALT1
ENSG00000105640.12 RPL18A
ENSG00000007080.10 CCDC124
ENSG00000105643.9 ARRDC2
ENSG00000099308.10 MAST3
ENSG00000105647.16 PIK3R2
ENSG00000216490.3 IFI30
ENSG00000254858.9 MPV17L2
ENSG00000130522.5 JUND
ENSG00000130520.10 LSM4
ENSG00000130517.13 PGPEP1
ENSG00000130513.6 GDF15
ENSG00000130511.15 SSBP4
ENSG00000105655.18 ISYNA1
ENSG00000105656.12 ELL
ENSG00000105701.15 FKBP8
ENSG00000105700.10 KXD1
ENSG00000221983.7 UBA52
ENSG00000006016.10 CRLF1
ENSG00000006015.17 C19orf60
ENSG00000005007.12 UPF1
ENSG00000105669.13 COPE
ENSG00000105671.11 DDX49
ENSG00000064607.16 SUGP2
ENSG00000181035.13 SLC25A42
ENSG00000064545.14 TMEM161A
ENSG00000064490.13 RFXANK
ENSG00000184162.14 NR2C2AP
ENSG00000105705.15 SUGP1
ENSG00000129933.20 MAU2
ENSG00000167491.17 GATAD2A
ENSG00000186010.18 NDUFA13
ENSG00000250067.11 YJEFN3
ENSG00000064547.13 LPAR2
ENSG00000105726.16 ATP13A1
ENSG00000268416.1 CTD-2626G11.2
ENSG00000268555.1 RP11-678G14.3
ENSG00000268433.1 MTDHP3
ENSG00000270947.1 AC025811.3
ENSG00000225178.5 RPSAP58
ENSG00000169021.5 UQCRFS1
ENSG00000105176.17 URI1
ENSG00000105185.11 PDCD5
ENSG00000131941.7 RHPN2
ENSG00000130881.13 LRP3
ENSG00000153879.8 CEBPG
ENSG00000124299.13 PEPD
ENSG00000153885.14 KCTD15
